# QIGOA reality-check | script=run_ceiling.py | experiment=ceiling | data_source=brats | commit=1461520d7785c65a06704e47ba229ddde0b2d9ff | generated=2026-07-17T18:08:18
# Provenance: numbers trace to this script + configs/*.yaml + the commit above (CLAUDE.md §5.3). Do not edit by hand.
# method_class: C = uses test-time ground truth (oracle = an UNREACHABLE upper bound, NOT a method); B = learned, out-of-fold only; A = unsupervised per-image.
patient_id,target,include_zero_bg,method,method_class,fold,params,dice,hd95,nsd,nsd_tau1,nsd_tau3,nsd_tau5,n_components,empty_mask,mask_hash,data_source,placeholder
BraTS20_Training_203,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.6443320691108302,51.98075498574717,0.5146541617819461,0.3962485345838218,0.5844079718640094,0.6365767878077374,203,0,998b820f2792cfc468f44e734792c6776f4061215571ca6b18e54920716f8051,brats,0
BraTS20_Training_208,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.5586332725161718,55.23373384758821,0.46284501061571126,0.36801132342533616,0.5258315640481246,0.6022646850672329,118,0,6750cd0c42edc80887ed47765ab87a5d5cc275a923f3596d4f188ba2bf828667,brats,0
BraTS20_Training_220,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.714777878513146,42.632056749476476,0.35790494665373423,0.22114451988360814,0.4742967992240543,0.6372453928225025,47,0,32cd89804ce66b6f12646c6e26468794f51fd4385f602538ca3661b07f9977fc,brats,0
BraTS20_Training_221,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.7525591246028944,17.423934657584788,0.4222222222222222,0.2457516339869281,0.5490196078431373,0.6562091503267974,8,0,ae776c268c7205d372aa51e66b5b02057bb883f76ef1150310c973e9f0fc62aa,brats,0
BraTS20_Training_223,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.7211218229623138,16.031128874149275,0.25,0.06132075471698113,0.4889937106918239,0.6933962264150944,12,0,dcbb4468cd7d514af92749d7741797be757e2a9126a2ac8c9a308b625fa9eb9e,brats,0
BraTS20_Training_230,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.7439945092656143,9.848857801796104,0.2056451612903226,0.028225806451612902,0.4657258064516129,0.6834677419354839,3,0,830b6e5250843eaa441a13db2f32199f5c95f4f9dd26490599295526e156e3a2,brats,0
BraTS20_Training_232,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.8114485470832423,50.64630338368182,0.5339912280701754,0.38048245614035087,0.6348684210526315,0.7171052631578947,51,0,fd1206d05f6763251adeb4a29286a808050db087f4e94efb19c811a6ffb7411b,brats,0
BraTS20_Training_234,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.7322100441681662,24.0270598642227,0.22842639593908629,0.0850253807106599,0.501269035532995,0.567258883248731,32,0,b0283fb6165b1c9fdd709e489c6e14d91fafed53d1b7df2bf131580911db1066,brats,0
BraTS20_Training_240,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.7209926224010731,13.601470508735444,0.2727272727272727,0.14285714285714285,0.4074675324675325,0.6477272727272727,9,0,8ba7ab31a3dc9639442896196e25e3fbe401fbbd6ab1a29859daec2e2365d7fa,brats,0
BraTS20_Training_247,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.6319268909196967,82.46330461648124,0.17853658536585365,0.12390243902439024,0.288780487804878,0.4770731707317073,36,0,84ecf3b5b79d071e583dc2d1d87f8ba78a3a4387f365e60101f9eaeb5a47b4af,brats,0
BraTS20_Training_257,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.9418578748050791,60.14149981501958,0.7551020408163265,0.6099773242630385,0.8344671201814059,0.8684807256235828,14,0,74f955d3429997782736c8ea634f649da5a04cbe8e90e80f7d300f7ad9aa1925,brats,0
BraTS20_Training_260,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.46471710108073744,28.162030673312778,0.24478442280945759,0.15577190542420027,0.32684283727399166,0.4172461752433936,30,0,ee3614c71ca37020a64b31733c7bbac7920009fa2fa8e2851975f934c258d606,brats,0
BraTS20_Training_263,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.8710059171597633,20.19274912267796,0.5985221674876847,0.4211822660098522,0.7192118226600985,0.8078817733990148,19,0,8644ed401f3ea0b854a5b1ed97eb9ffc74b4063cf373729693b0aac60e50b4b3,brats,0
BraTS20_Training_267,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.5317073170731708,84.02529356071659,0.16346153846153846,0.11826923076923077,0.24615384615384617,0.33557692307692305,31,0,4345238fbb9874b87291c0875d2ba35b951a215269451b7665cf7d2aabaa1548,brats,0
BraTS20_Training_272,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.5897103329009944,24.153656528748453,0.030373831775700934,0.010903426791277258,0.10669781931464174,0.3052959501557632,42,0,ea778744b30a4859925904bc12682ce92f7e74dd1b7bff3ebb9654b9b0d698b0,brats,0
BraTS20_Training_274,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.6222812551884443,19.735717955112328,0.3812556869881711,0.2875341219290264,0.46860782529572337,0.5641492265696088,58,0,8f619d68f6478d539e42852ed8f6292f78dfabc1e698be77a20b24d7fe4e02c9,brats,0
BraTS20_Training_275,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.6321138211382114,76.83618714053843,0.3008658008658009,0.19047619047619047,0.3560606060606061,0.3971861471861472,81,0,d7e19c03a7714fc484ed354540abafddadcbc1e6cb0b91f48342042ef86b2bda,brats,0
BraTS20_Training_277,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.4408926417370326,135.66502865514016,0.17857142857142858,0.1534954407294833,0.20212765957446807,0.21732522796352582,102,0,5d41430dba50fda10ef09d1a55a7a84c433d4ce09e7e4981f2bfd916ceaabde6,brats,0
BraTS20_Training_296,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.6675531914893617,21.015467427058613,0.12301587301587301,0.0248015873015873,0.3115079365079365,0.4930555555555556,22,0,1e2a10a1dbc454c475e6656dc22b58074c22e98908499c3be9e4cc3ad5bb5940,brats,0
BraTS20_Training_299,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.40686175580222,66.50337958617207,0.23812849162011174,0.21298882681564246,0.25768156424581007,0.30307262569832405,204,0,351adb1697b108c2057943e60d944f216e88eb1762e6ee0d8a35f7f29ee36ef1,brats,0
BraTS20_Training_317,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.5145472376593658,107.7717115923297,0.13955119214586256,0.12552594670406733,0.1570827489481066,0.16690042075736325,235,0,ca49d09d7a2fc5f68e9a9bb92215c70da6a2a45b0b3e6a9c4c335ce8871bc374,brats,0
BraTS20_Training_320,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.675082657048392,71.08057468004924,0.3509771986970684,0.3346905537459283,0.36156351791530944,0.3786644951140065,137,0,3153f7933dddb54b32b92d7cc1d904469205b34a48eb251316fcbb36c559e9a0,brats,0
BraTS20_Training_322,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.787519927123662,20.242279652526612,0.4405099150141643,0.34702549575070823,0.5127478753541076,0.5920679886685553,30,0,dc4e1dccc79224a2bffda6c87d10e3fe034c6f5bb5aa4174e0105893cd56c72e,brats,0
BraTS20_Training_327,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.7671232876712328,22.723893988706994,0.2675250357653791,0.08583690987124463,0.37052932761087265,0.4721030042918455,13,0,a62cae76c31031e5d71f85a5a87d58151f330f14e4bce122e53fec11db49ef60,brats,0
BraTS20_Training_335,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.7152209492635024,46.09772228646444,0.3082039911308204,0.2073170731707317,0.3436807095343681,0.44124168514412415,73,0,1b07dd1baccb38f0c4ebb7ea209fa32d69993a9e35928c92859b5bfd7c55510d,brats,0
BraTS20_Training_342,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.6355808285946385,32.72992288989605,0.15789473684210525,0.08284600389863547,0.30409356725146197,0.4951267056530214,54,0,5bb731a850a14e49caae7818c0dbe8c5fac55f142f63af1cdeb4ee97bb81e5ca,brats,0
BraTS20_Training_344,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.7115426105717367,58.206506054614934,0.4791889007470651,0.3649946638207044,0.535752401280683,0.5795090715048026,67,0,622103e311b756adba253ccc9b01031831eb7bb6b8c59a2ecdb0cdd20798220c,brats,0
BraTS20_Training_345,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.7527419665191457,35.188032400770474,0.48813209494324045,0.2868937048503612,0.6295149638802889,0.7450980392156863,21,0,e6debc22f2ca217e108e283c5f4606d5b24564fa99c1097f2d874a62917c1517,brats,0
BraTS20_Training_353,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.688325409403064,84.13262981190636,0.33715377268385865,0.30563514804202485,0.36867239732569246,0.44221585482330467,59,0,e6cfdbe2fc87e5fc11989984311ac273aeacd78b0dca8030fb7a01ac7c798939,brats,0
BraTS20_Training_356,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.37289138798461086,108.26539834803786,0.12297496318114874,0.09425625920471281,0.1561119293078056,0.1877761413843888,121,0,f470a6bb24aebc532f8c45d5900add329d240b006675d2c3594f2cd1be0b281f,brats,0
BraTS20_Training_361,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.46410083277065045,99.4223275084617,0.20956719817767655,0.16021260440394836,0.24297646165527714,0.2847380410022779,58,0,e7dfe5b922eaa093b6b2f3df4c5d8924b92a954eac3f377d1697339da00e3e88,brats,0
BraTS20_Training_364,wt_flair,false,P5-percentile@n10,B: learned (out-of-fold only),0,q=87.6384,0.6253081347576006,77.61602404672679,0.38437978560490044,0.30704441041347624,0.42955589586523735,0.46937212863705974,89,0,15da9fdf38e92e45df522d8b36d143e798da50eafc547662a3220abd25be9230,brats,0
BraTS20_Training_008,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.6520418494768815,67.2412061050889,0.5290159798149706,0.41968040370058873,0.5710681244743482,0.607232968881413,91,0,26f9dff041cfee28e9e6ae7c0618415d94334de60f48c7c833a9e16502ced6c3,brats,0
BraTS20_Training_009,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.5682193591014205,29.154759474226502,0.28480436760691535,0.13193812556869883,0.4240218380345769,0.5923566878980892,45,0,addfec1afc7505db9705a40eb3954d6ce4011b65a8151b092ab17845fcabd5ed,brats,0
BraTS20_Training_026,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7587836773278714,7.886149805543966,0.6608140462889066,0.4501197126895451,0.7597765363128491,0.8890662410215483,34,0,59d7cc7ba7514314b99027145fcd530ad588ad9e1ab888090131a38398e9d9f9,brats,0
BraTS20_Training_030,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7922016167379934,59.29897760571208,0.6576011157601116,0.5334728033472803,0.7196652719665272,0.7838214783821479,113,0,d855f9e34c96a6fcfd00e7556f08df0176b86550f9c970fafe31bcc1987a5d7b,brats,0
BraTS20_Training_032,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7965895249695494,8.246211251235321,0.6587473002159827,0.45788336933045354,0.775377969762419,0.8704103671706264,17,0,aaf6cf6d68a27ea6b57be8a78f55f3767f29b227d3a7a30642ed511b3db470ec,brats,0
BraTS20_Training_034,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.8270877944325482,14.0,0.5619223659889094,0.32532347504621073,0.6543438077634011,0.7264325323475046,8,0,b082e0df475ac09a66721c8e681c7a0ea45cc9b08b07b71eb80d5f8616c520c1,brats,0
BraTS20_Training_037,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.625,19.430549227179817,0.23898305084745763,0.18559322033898304,0.3076271186440678,0.46440677966101696,40,0,d0313ba7a14768e02d83d56c7e86dd316df81cfc73e8d7cb1753a2aadca99696,brats,0
BraTS20_Training_039,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7646559048428208,62.30769633486118,0.4585427135678392,0.3492462311557789,0.5100502512562815,0.5565326633165829,84,0,f075e3f7f67a8cbc661753d9ed87f730058c5cdc3e6c8bc0574dbe2acf6cc8d6,brats,0
BraTS20_Training_040,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.668386045880277,18.0,0.28763040238450077,0.16691505216095381,0.4016393442622951,0.5543964232488823,38,0,07a1f67c4e23bec78d6942162b4198082481c0f8624a38bf8c7b0e6f1666ef7d,brats,0
BraTS20_Training_044,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.4039334341906203,72.28829607994972,0.2044231918708906,0.19246861924686193,0.20920502092050208,0.2127913927077107,181,0,30c059533139e709baf272b89d2c145c380e9be4a7783b8d02adca3bf31b5397,brats,0
BraTS20_Training_046,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.5449984321103795,73.59347797189639,0.399729912221472,0.336934503713707,0.44969615124915596,0.5050641458474004,110,0,da54644492c2eb8c470db00d1ad8135a18cc3d8004a8757540094162372054db,brats,0
BraTS20_Training_052,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.8054919908466819,48.84455231303511,0.4758942457231726,0.328149300155521,0.5349922239502333,0.5972006220839814,79,0,7fb1320ca970061ec79206747afb8d72a18775b2141e28f49672f733820cbf12,brats,0
BraTS20_Training_055,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.8329841934869548,11.313708498984761,0.4932330827067669,0.35037593984962406,0.58796992481203,0.7233082706766917,17,0,3ffe818860f92d07b50af04b47e579f095389afdfad16b1c377ac2bb3235a24e,brats,0
BraTS20_Training_063,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.3850791258477769,90.03887946305916,0.15715162676488642,0.14119091467157766,0.1663597298956415,0.17863720073664824,261,0,f7a0b85b9f702f3085abe004d488e5851082c1439f856395c15e2dc686eb8a10,brats,0
BraTS20_Training_064,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7358163707232568,19.80528332182072,0.2923076923076923,0.16282051282051282,0.42435897435897435,0.5769230769230769,22,0,9d0c00c1d338bedb1067410c0f4d1f3f7e3dc61495acd1e2be46ff1d1b45bf0e,brats,0
BraTS20_Training_066,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.8351199591628382,80.1435327731055,0.3959731543624161,0.37024608501118567,0.40939597315436244,0.43400447427293065,132,0,83d9cbc8ddc4be93c77cf6aa7e0c02569fefd3df35560b107c6d8e1fb02cded2,brats,0
BraTS20_Training_067,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7969011725293133,13.425634051336866,0.34710743801652894,0.16804407713498623,0.5247933884297521,0.7121212121212122,11,0,c87fa730140d7f8ef7428fbd9d42dd99958b0a8fe035b3de1be02b0320658a33,brats,0
BraTS20_Training_081,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.6941747572815534,92.5634759481745,0.22616033755274262,0.1991561181434599,0.24050632911392406,0.2607594936708861,190,0,4d8d3a9a43f46e2ebc61626810445872e4fcbfe80947e764284a8da96cfc0e88,brats,0
BraTS20_Training_083,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.9031818181818182,41.182520563948,0.7462887989203779,0.6734143049932524,0.7894736842105263,0.8110661268556005,14,0,d9b244c4cf685996890b901c5928dbde48e4ce3caf6a9da601bcd4be4b9a5e94,brats,0
BraTS20_Training_087,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.17818831942789035,96.51942809610924,0.06283783783783783,0.046621621621621624,0.0918918918918919,0.13851351351351351,154,0,a8ab8d98b61fb3778562355a40016a9464b644f2621d20cda92dd2e81ad5c3bb,brats,0
BraTS20_Training_089,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.5270988310308182,15.011653732430515,0.3685092127303183,0.20603015075376885,0.490787269681742,0.6515912897822446,87,0,c62c97cb433f9bbff745fc48c65e016e24b8d2c04543770f1618a5dbbcd22e2f,brats,0
BraTS20_Training_098,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7416954075149755,19.79898987322333,0.14395886889460155,0.032133676092544985,0.2403598971722365,0.4023136246786632,22,0,6ee75b112b2bd19439ba9fa44aa34da12aaf21d1ff496c641d2b7957d2eb0e8f,brats,0
BraTS20_Training_111,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.8033282904689864,101.03340956563336,0.37766990291262137,0.33689320388349514,0.3990291262135922,0.4262135922330097,162,0,29074f1b6335d6dd1a616e5762d530f26e280d46f6750787184a95ee2205dcf0,brats,0
BraTS20_Training_114,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.9492430988423864,14.906248123122948,0.7178947368421053,0.6189473684210526,0.7494736842105263,0.791578947368421,9,0,6ed0f6d6e8df4e31f748c9201338db81c65b8e46e1a3b0fadcd71c5622aaa755,brats,0
BraTS20_Training_124,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.6256112469437652,20.213834754290826,0.19125127161749747,0.0762970498474059,0.3133265513733469,0.4587995930824008,16,0,db5fb21db09a1b9fdc600dd4a00b82d687991f61df8bc02bfdcb4b8562ea1cad,brats,0
BraTS20_Training_127,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.8702001081665766,63.51927270201814,0.4350453172205438,0.4078549848942598,0.45468277945619334,0.4788519637462236,83,0,c98c2105342515be93aa3b3a01ab9ee2476b53799811f40e7815aabcac9ee0ba,brats,0
BraTS20_Training_135,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.4421400661256387,24.072799508274098,0.2584856396866841,0.0835509138381201,0.370757180156658,0.5026109660574413,24,0,3b739b9179f6b8385e51cc42e91942eb7d363097e7062beaf7a101a335bbb48d,brats,0
BraTS20_Training_136,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.8922705314009662,7.042640687119287,0.70298769771529,0.5606326889279437,0.7838312829525483,0.8769771528998243,10,0,2ea9705a9667722f373822372112e3299c82a9a1f6bd72d025e0973f4c5b242d,brats,0
BraTS20_Training_141,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.522239263803681,81.42470269818776,0.15535714285714286,0.1125,0.17767857142857144,0.1875,89,0,5c0297b5cae6e6e3ee5964a10b54545a1ccc9f3b6858fd8d65e0a729c556658e,brats,0
BraTS20_Training_146,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.41261108760050785,50.65146904245124,0.32157394843962006,0.24559023066485752,0.4084124830393487,0.5061058344640434,19,0,efbe21f30cb03a603a816876fa23ba41db665d7b14f27ac25d530b2d5d965fe4,brats,0
BraTS20_Training_150,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.5888662844460884,30.79355426333346,0.5164948453608248,0.3577319587628866,0.6319587628865979,0.7298969072164948,34,0,d03fc99103d8980bc704ef9a4d3e82dd2e104b6590efe6997465b4f952afd0f0,brats,0
BraTS20_Training_152,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.6044940519900133,15.239738735755806,0.2750352609308886,0.12693935119887165,0.4132581100141044,0.5952045133991537,10,0,4d0f946a522220c989533c40888bf268170c7821cf65344cfe6672f5db407af4,brats,0
BraTS20_Training_154,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7412330964932387,15.182146081074688,0.582360570687419,0.44487678339818415,0.6549935149156939,0.7769130998702983,29,0,94989ef2c636d962b39f940982c961441cbec7a9fb598f9b58d9cd25b397f834,brats,0
BraTS20_Training_160,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.8495536686261702,8.54400374531753,0.3616600790513834,0.15810276679841898,0.6106719367588933,0.8221343873517787,13,0,b8ba2491f23356f425c0dff0442a047333170aa8e72a45a7b3e4534df245afa5,brats,0
BraTS20_Training_172,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.5836943678613628,62.030182694304756,0.24476987447698745,0.23535564853556484,0.2489539748953975,0.2583682008368201,135,0,a5c51c8d6548cb6d492285dbc8a846ecbb9935d2adc5b79930a506eed8c72cc8,brats,0
BraTS20_Training_180,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.5930408472012103,58.70263863251359,0.26186131386861317,0.13594890510948904,0.38503649635036497,0.5301094890510949,46,0,ae21cb57b89ce794d2d2bab71523586f8f862eb309524cc1aa20ce799ef45bcf,brats,0
BraTS20_Training_181,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.6966602263317693,62.78117457882148,0.4645602049530316,0.430401366353544,0.4910333048676345,0.5328778821520068,127,0,6435fd0be116c98e614dcc0602ea7b26931a5e2a5bec0fd7bf31e6b3d5cf1dbe,brats,0
BraTS20_Training_182,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7200704225352113,39.084467324077636,0.3851944792973651,0.33877038895859474,0.41530740276035133,0.44416562107904645,28,0,d18db2790c5875c5ee61d64aede548437f8231ff8fe524263038c249f91715b7,brats,0
BraTS20_Training_186,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7775150081862834,12.684199576606135,0.5356762513312034,0.43450479233226835,0.6357827476038339,0.7582534611288605,19,0,741a7a24eecfd93adf2d9d7acde85538f5217fadb4bb286cf67a6542417ddd03,brats,0
BraTS20_Training_188,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.6101865859808371,41.623909406973326,0.48717948717948717,0.4031339031339031,0.5598290598290598,0.6331908831908832,132,0,a91bb4c8ab226e4e3ae01e015a5ed26d0f303abf9ae8384f7bc92f60d14e708c,brats,0
BraTS20_Training_190,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7768268597761685,64.39718805782839,0.5461465271170314,0.47573739295908657,0.5946717411988582,0.6498572787821123,128,0,35ae096ca670768f79d3f0413c914518ac2f0f0628bdea5e105f3e2befc6ad1d,brats,0
BraTS20_Training_194,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.815653964984552,20.789339654825156,0.2811565304087737,0.1535393818544367,0.4037886340977069,0.5353938185443669,35,0,00b49471298d9c80acd2dc8480f283a391becfb577b74ec44db34330a252348f,brats,0
BraTS20_Training_203,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.6443320691108302,51.98075498574717,0.5146541617819461,0.3962485345838218,0.5844079718640094,0.6365767878077374,203,0,998b820f2792cfc468f44e734792c6776f4061215571ca6b18e54920716f8051,brats,0
BraTS20_Training_208,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.5586332725161718,55.23373384758821,0.46284501061571126,0.36801132342533616,0.5258315640481246,0.6022646850672329,118,0,6750cd0c42edc80887ed47765ab87a5d5cc275a923f3596d4f188ba2bf828667,brats,0
BraTS20_Training_220,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.714777878513146,42.632056749476476,0.35790494665373423,0.22114451988360814,0.4742967992240543,0.6372453928225025,47,0,32cd89804ce66b6f12646c6e26468794f51fd4385f602538ca3661b07f9977fc,brats,0
BraTS20_Training_221,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7525591246028944,17.423934657584788,0.4222222222222222,0.2457516339869281,0.5490196078431373,0.6562091503267974,8,0,ae776c268c7205d372aa51e66b5b02057bb883f76ef1150310c973e9f0fc62aa,brats,0
BraTS20_Training_223,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7211218229623138,16.031128874149275,0.25,0.06132075471698113,0.4889937106918239,0.6933962264150944,12,0,dcbb4468cd7d514af92749d7741797be757e2a9126a2ac8c9a308b625fa9eb9e,brats,0
BraTS20_Training_230,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7439945092656143,9.848857801796104,0.2056451612903226,0.028225806451612902,0.4657258064516129,0.6834677419354839,3,0,830b6e5250843eaa441a13db2f32199f5c95f4f9dd26490599295526e156e3a2,brats,0
BraTS20_Training_232,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.8114485470832423,50.64630338368182,0.5339912280701754,0.38048245614035087,0.6348684210526315,0.7171052631578947,51,0,fd1206d05f6763251adeb4a29286a808050db087f4e94efb19c811a6ffb7411b,brats,0
BraTS20_Training_234,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7322100441681662,24.0270598642227,0.22842639593908629,0.0850253807106599,0.501269035532995,0.567258883248731,32,0,b0283fb6165b1c9fdd709e489c6e14d91fafed53d1b7df2bf131580911db1066,brats,0
BraTS20_Training_240,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.7209926224010731,13.601470508735444,0.2727272727272727,0.14285714285714285,0.4074675324675325,0.6477272727272727,9,0,8ba7ab31a3dc9639442896196e25e3fbe401fbbd6ab1a29859daec2e2365d7fa,brats,0
BraTS20_Training_247,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.6319268909196967,82.46330461648124,0.17853658536585365,0.12390243902439024,0.288780487804878,0.4770731707317073,36,0,84ecf3b5b79d071e583dc2d1d87f8ba78a3a4387f365e60101f9eaeb5a47b4af,brats,0
BraTS20_Training_257,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.9418578748050791,60.14149981501958,0.7551020408163265,0.6099773242630385,0.8344671201814059,0.8684807256235828,14,0,74f955d3429997782736c8ea634f649da5a04cbe8e90e80f7d300f7ad9aa1925,brats,0
BraTS20_Training_260,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.46471710108073744,28.162030673312778,0.24478442280945759,0.15577190542420027,0.32684283727399166,0.4172461752433936,30,0,ee3614c71ca37020a64b31733c7bbac7920009fa2fa8e2851975f934c258d606,brats,0
BraTS20_Training_263,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.8710059171597633,20.19274912267796,0.5985221674876847,0.4211822660098522,0.7192118226600985,0.8078817733990148,19,0,8644ed401f3ea0b854a5b1ed97eb9ffc74b4063cf373729693b0aac60e50b4b3,brats,0
BraTS20_Training_267,wt_flair,false,P5-percentile@n20,B: learned (out-of-fold only),0,q=87.6384,0.5317073170731708,84.02529356071659,0.16346153846153846,0.11826923076923077,0.24615384615384617,0.33557692307692305,31,0,4345238fbb9874b87291c0875d2ba35b951a215269451b7665cf7d2aabaa1548,brats,0
